playIdUnique,nflId,x,y,event,pff_role,pff_positionLinedUp,pff_beatenByDefender,pff_hitAllowed,pff_sackAllowed,pff_nflIdBlockedPlayer,pff_blockType,officialPosition,displayName,passResult
20210912031780,47801,100.09,24.45,pass_forward,Pass Block,C,0,0,0,53540,CL,C,Garrett Bradbury,C
20210912031780,38632,102.8,23.33,pass_forward,Pass,QB,NA,NA,NA,NA,NA,QB,Kirk Cousins,C
20210912031809,38632,98.25,24.53,pass_forward,Pass,QB,NA,NA,NA,NA,NA,QB,Kirk Cousins,C
20210912031809,46131,95.94,27.24,pass_forward,Pass Block,RT,0,0,0,53540,PP,T,Brian O'Neill,C
20210912031809,44915,99.45,22.7,pass_forward,Pass Rush,REO,NA,NA,NA,NA,NA,DE,Trey Hendrickson,C
20210912031809,44877,95.32,23.4,pass_forward,Pass Rush,DRT,NA,NA,NA,NA,NA,DT,Larry Ogunjobi,C
20210912031809,46146,95.28,23.66,pass_forward,Pass Rush,LEO,NA,NA,NA,NA,NA,DE,Sam Hubbard,C
20210912031809,47801,96.02,23.39,pass_forward,Pass Block,C,0,0,0,44877,PP,C,Garrett Bradbury,C
20210912031809,47976,95.84,23.89,pass_forward,Pass Block,RG,0,0,0,53540,SW,T,Olisaemeka Udoh,C
20210912031809,53540,95.36,27.66,pass_forward,Pass Rush,LE,NA,NA,NA,NA,NA,DE,Cameron Sample,C
20210912031809,43640,99.02,22.26,pass_forward,Pass Block,LT,1,0,0,44915,PP,T,Rashod Hill,C
20210912031809,52466,96.66,22.33,pass_forward,Pass Block,LG,0,0,0,44877,PT,G,Ezra Cleveland,C
20210912031885,41619,30.38,24.04,pass_forward,Pass Block,C,0,0,0,35539,PP,C,Trey Hopkins,C
20210912031885,39959,30.39,21.4,pass_forward,Pass Rush,DLT,NA,NA,NA,NA,NA,DT,Sheldon Richardson,C
20210912031885,47794,28.8,26.6,pass_forward,Pass Block,LT,1,0,0,42431,PP,T,Jonah Williams,C
20210912031885,41262,29.85,21.99,pass_forward,Pass Block,RG,0,0,0,39959,PP,G,Xavier Su'a-Filo,C
20210912031885,42431,29.49,26.67,pass_forward,Pass Rush,REO,NA,NA,NA,NA,NA,DE,Danielle Hunter,C
20210912031885,35539,31.43,24.09,pass_forward,Pass Rush,DRT,NA,NA,NA,NA,NA,DE,Everson Griffen,C
20210912031885,52409,27.85,23.9,pass_forward,Pass,QB,NA,NA,NA,NA,NA,QB,Joe Burrow,C
20210912031885,52525,27.52,19.59,pass_forward,Pass Rush,LEO,NA,NA,NA,NA,NA,DE,D.J. Wonnum,C
20210912031885,38553,27.53,20.59,pass_forward,Pass Block,RT,0,0,0,52525,PP,T,Riley Reiff,C
20210912031885,43045,30.35,25.08,pass_forward,Pass Block,LG,0,0,0,35539,PT,G,Quinton Spain,C
20210912031909,52525,41.96,22.31,pass_forward,Pass Rush,LEO,NA,NA,NA,NA,NA,DE,D.J. Wonnum,C
20210912031909,41262,43.84,25.82,pass_forward,Pass Block,RG,0,0,0,39959,PP,G,Xavier Su'a-Filo,C
20210912031909,39959,44.59,24.87,pass_forward,Pass Rush,DLT,NA,NA,NA,NA,NA,DT,Sheldon Richardson,C
20210912031909,43045,43.21,28.66,pass_forward,Pass Block,LG,0,0,0,35539,PT,G,Quinton Spain,C
20210912031909,41619,44.82,26.44,pass_forward,Pass Block,C,0,0,0,35539,PP,C,Trey Hopkins,C
20210912031909,35539,45.14,25.2,pass_forward,Pass Rush,DRT,NA,NA,NA,NA,NA,DE,Everson Griffen,C
20210912031909,47794,42.08,28.55,pass_forward,Pass Block,LT,0,0,0,42431,PP,T,Jonah Williams,C
20210912031909,38553,42.17,23.19,pass_forward,Pass Block,RT,0,0,0,52525,PP,T,Riley Reiff,C
20210912031909,52409,41.12,26.3,pass_forward,Pass,QB,NA,NA,NA,NA,NA,QB,Joe Burrow,C
20210912031909,42431,42.19,28.93,pass_forward,Pass Rush,REO,NA,NA,NA,NA,NA,DE,Danielle Hunter,C
20210912031938,41262,44.87,21.31,pass_forward,Pass Block,RG,0,0,0,35539,CL,G,Xavier Su'a-Filo,C
20210912031938,42431,44.35,27.79,pass_forward,Pass Rush,REO,NA,NA,NA,NA,NA,DE,Danielle Hunter,C
20210912031938,41619,45.62,21.14,pass_forward,Pass Block,C,1,0,0,39959,SW,C,Trey Hopkins,C
20210912031938,43045,45.18,25.59,pass_forward,Pass Block,LG,0,0,0,35539,SW,G,Quinton Spain,C
20210912031938,47794,43.31,27.45,pass_forward,Pass Block,LT,0,0,0,42431,PP,T,Jonah Williams,C
20210912031938,39959,45.74,26.23,pass_forward,Pass Rush,DLT,NA,NA,NA,NA,NA,DT,Sheldon Richardson,C
20210912031938,52525,42.48,19.72,pass_forward,Pass Rush,LEO,NA,NA,NA,NA,NA,DE,D.J. Wonnum,C
20210912031938,52409,43,24.67,pass_forward,Pass,QB,NA,NA,NA,NA,NA,QB,Joe Burrow,C
20210912031938,38553,42.43,20.65,pass_forward,Pass Block,RT,0,0,0,52525,PP,T,Riley Reiff,C
20210912031938,35539,45.34,22.07,pass_forward,Pass Rush,DRT,NA,NA,NA,NA,NA,DE,Everson Griffen,C
20210912031967,47794,50.78,33.39,pass_forward,Pass Block,LT,0,0,0,35539,PT,T,Jonah Williams,C
20210912031967,42431,50.53,35.17,pass_forward,Pass Rush,REO,NA,NA,NA,NA,NA,DE,Danielle Hunter,C
20210912031967,52409,52.1,28.72,pass_forward,Pass,QB,NA,NA,NA,NA,NA,QB,Joe Burrow,C
20210912031967,42388,54.86,29.51,pass_forward,Pass Rush,LLB,NA,NA,NA,NA,NA,ILB,Eric Kendricks,C
20210912031967,41262,56.18,27.88,pass_forward,Pass Block,RG,0,0,0,39959,SW,G,Xavier Su'a-Filo,C
20210912031967,35539,52.95,31.6,pass_forward,Pass Rush,RE,NA,NA,NA,NA,NA,DE,Everson Griffen,C
20210912031967,38553,56.15,26.82,pass_forward,Pass Block,RT,0,0,0,39959,PP,T,Riley Reiff,C
20210912031967,43045,54.19,31.54,pass_forward,Pass Block,LG,1,0,0,35539,PP,G,Quinton Spain,C
20210912031967,41619,54.82,30.64,pass_forward,Pass Block,C,0,0,0,35539,SW,C,Trey Hopkins,C
20210912031967,44860,53.99,29.65,pass_forward,Pass Block,HB-L,1,0,0,42388,PU,RB,Joe Mixon,C
20210912031967,38559,56.99,30.12,pass_forward,Pass Rush,ROLB,NA,NA,NA,NA,NA,SS,Harrison Smith,C
20210912031967,39959,56.73,26.13,pass_forward,Pass Rush,DLT,NA,NA,NA,NA,NA,DT,Sheldon Richardson,C
20210912032063,44877,95.14,20.91,pass_forward,Pass Rush,RE,NA,NA,NA,NA,NA,DT,Larry Ogunjobi,C
20210912032063,46131,97.72,26.92,pass_forward,Pass Block,RT,0,0,0,46146,PP,T,Brian O'Neill,C
20210912032063,47801,94.81,21.5,pass_forward,Pass Block,C,0,0,0,44877,CL,C,Garrett Bradbury,C
20210912032063,38632,96.78,23.81,pass_forward,Pass,QB,NA,NA,NA,NA,NA,QB,Kirk Cousins,C
20210912032063,44915,99.42,24.22,pass_forward,Pass Rush,REO,NA,NA,NA,NA,NA,DE,Trey Hendrickson,C
20210912032063,46146,98.01,27.65,pass_forward,Pass Rush,LEO,NA,NA,NA,NA,NA,DE,Sam Hubbard,C
20210912032063,52466,95.96,21.51,pass_forward,Pass Block,LG,0,0,0,44877,PP,G,Ezra Cleveland,C
20210912032063,43640,99.07,23.7,pass_forward,Pass Block,LT,0,0,0,44915,PP,T,Rashod Hill,C
20210912032104,47976,73.25,28.66,pass_forward,Pass Block,RG,0,0,0,53540,PP,T,Olisaemeka Udoh,C
20210912032104,53540,72.84,28.28,pass_forward,Pass Rush,DLT,NA,NA,NA,NA,NA,DE,Cameron Sample,C
20210912032104,46131,77.07,31.8,pass_forward,Pass Block,RT,1,0,0,46146,PP,T,Brian O'Neill,C
20210912032104,52466,77.8,28.01,pass_forward,Pass Block,LG,0,0,0,44915,CL,G,Ezra Cleveland,C
20210912032104,43640,78.1,30.88,pass_forward,Pass Block,LT,0,0,0,44915,PP,T,Rashod Hill,C
20210912032104,38632,76.69,36.25,pass_forward,Pass,QB,NA,NA,NA,NA,NA,QB,Kirk Cousins,C
20210912032104,46146,76.08,33,pass_forward,Pass Rush,LEO,NA,NA,NA,NA,NA,DE,Sam Hubbard,C
20210912032104,47801,73.93,28.5,pass_forward,Pass Block,C,0,0,0,53540,CL,C,Garrett Bradbury,C
20210912032104,44915,78.31,33.08,pass_forward,Pass Rush,REO,NA,NA,NA,NA,NA,DE,Trey Hendrickson,C
20210912032186,44915,88.65,21.43,pass_forward,Pass Rush,REO,NA,NA,NA,NA,NA,DE,Trey Hendrickson,I
20210912032186,43640,88.85,22.09,pass_forward,Pass Block,LT,0,0,0,44915,PP,T,Rashod Hill,I
20210912032186,46146,87.17,25.27,pass_forward,Pass Rush,LEO,NA,NA,NA,NA,NA,DE,Sam Hubbard,I
20210912032186,38632,88.67,25.01,pass_forward,Pass,QB,NA,NA,NA,NA,NA,QB,Kirk Cousins,I
20210912032186,46131,88.61,28.1,pass_forward,Pass Block,RT,1,0,0,46138,PP,T,Brian O'Neill,I
20210912032186,46138,88.17,27.82,pass_forward,Pass Rush,DLT,NA,NA,NA,NA,NA,DT,B.J. Hill,I
20210912032186,44877,83.22,22.14,pass_forward,Pass Rush,RE,NA,NA,NA,NA,NA,DT,Larry Ogunjobi,I
20210912032186,47976,88.1,27.34,pass_forward,Pass Block,RG,0,0,0,46138,SW,T,Olisaemeka Udoh,I
20210912032186,47801,84.27,22.49,pass_forward,Pass Block,C,0,0,0,44877,PP,C,Garrett Bradbury,I
20210912032186,52466,85.64,21.36,pass_forward,Pass Block,LG,0,0,0,44877,PT,G,Ezra Cleveland,I
20210912032219,52466,88.17,21.08,pass_forward,Pass Block,LG,0,0,0,48145,CL,G,Ezra Cleveland,C
20210912032219,48145,88.86,19.74,pass_forward,Pass Rush,ROLB,NA,NA,NA,NA,NA,DE,Wyatt Ray,C
20210912032219,47976,80.65,22.38,pass_forward,Pass Block,RG,0,0,0,43455,PP,T,Olisaemeka Udoh,C
20210912032219,47801,82.42,20.71,pass_forward,Pass Block,C,0,0,0,43455,PT,C,Garrett Bradbury,C
20210912032219,43640,88.2,23.33,pass_forward,Pass Block,LT,0,0,0,48145,PP,T,Rashod Hill,C
20210912032219,46131,85.08,25.25,pass_forward,Pass Block,RT,0,0,0,53935,PP,T,Brian O'Neill,C
20210912032219,53935,79.54,22.85,pass_forward,Pass Rush,LEO,NA,NA,NA,NA,NA,DE,Darius Hodge,C
20210912032219,38632,81.48,14.36,pass_forward,Pass,QB,NA,NA,NA,NA,NA,QB,Kirk Cousins,C
20210912032219,43455,82.12,19.83,pass_forward,Pass Rush,NT,NA,NA,NA,NA,NA,NT,D.J. Reader,C
2021091203223,38632,39.43,23.34,pass_forward,Pass,QB,NA,NA,NA,NA,NA,QB,Kirk Cousins,C
2021091203223,47976,41.16,22.59,pass_forward,Pass Block,RG,0,1,0,43455,PP,T,Olisaemeka Udoh,C
2021091203223,47801,43.04,26.08,pass_forward,Pass Block,C,0,0,0,43455,PT,C,Garrett Bradbury,C
2021091203223,44915,39.42,29.27,pass_forward,Pass Rush,REO,NA,NA,NA,NA,NA,DE,Trey Hendrickson,C
2021091203223,46146,42.8,17.97,pass_forward,Pass Rush,LOLB,NA,NA,NA,NA,NA,DE,Sam Hubbard,C
2021091203223,52466,41.67,25.73,pass_forward,Pass Block,LG,0,0,0,44877,PP,G,Ezra Cleveland,C
2021091203223,46131,42.57,19.18,pass_forward,Pass Block,RT,0,0,0,46146,PP,T,Brian O'Neill,C
2021091203223,44877,41.1,25.85,pass_forward,Pass Rush,DRT,NA,NA,NA,NA,NA,DT,Larry Ogunjobi,C
2021091203223,43455,40.71,22.94,pass_forward,Pass Rush,DLT,NA,NA,NA,NA,NA,NT,D.J. Reader,C
2021091203223,43640,39.93,28.2,pass_forward,Pass Block,LT,0,0,0,44915,PP,T,Rashod Hill,C
20210912032376,41619,40.62,23.59,pass_forward,Pass Block,C,0,0,0,43694,PP,C,Trey Hopkins,C
20210912032376,47794,38.34,26.57,pass_forward,Pass Block,LT,0,0,0,43343,PP,T,Jonah Williams,C
20210912032376,42431,40.23,19.01,pass_forward,Pass Rush,LOLB,NA,NA,NA,NA,NA,DE,Danielle Hunter,C
20210912032376,52525,40.5,25.85,pass_forward,Pass Rush,RE,NA,NA,NA,NA,NA,DE,D.J. Wonnum,C
20210912032376,43343,38.87,27.76,pass_forward,Pass Rush,ROLB,NA,NA,NA,NA,NA,CB,Mackensie Alexander,C
20210912032376,43694,41.34,23.28,pass_forward,Pass Rush,NT,NA,NA,NA,NA,NA,NT,Michael Pierce,C
20210912032376,43045,39.65,25.25,pass_forward,Pass Block,LG,0,0,0,52525,PP,G,Quinton Spain,C
20210912032376,41262,40.47,21.4,pass_forward,Pass Block,RG,0,0,0,44867,PP,G,Xavier Su'a-Filo,C
20210912032376,44867,41.16,21.14,pass_forward,Pass Rush,LE,NA,NA,NA,NA,NA,DT,Dalvin Tomlinson,C
20210912032376,52409,37.19,22.6,pass_forward,Pass,QB,NA,NA,NA,NA,NA,QB,Joe Burrow,C
20210912032376,38553,39.89,19.62,pass_forward,Pass Block,RT,0,0,0,42431,PP,T,Riley Reiff,C
20210912032400,52525,46.99,26.44,pass_forward,Pass Rush,RE,NA,NA,NA,NA,NA,DE,D.J. Wonnum,C
20210912032400,43694,46.49,23.88,pass_forward,Pass Rush,NRT,NA,NA,NA,NA,NA,NT,Michael Pierce,C
20210912032400,41619,46.77,25.33,pass_forward,Pass Block,C,0,0,0,43694,PP,C,Trey Hopkins,C
20210912032400,47794,45.93,26.85,pass_forward,Pass Block,LT,0,0,0,52525,PP,T,Jonah Williams,C
20210912032400,44867,43.66,19.04,pass_forward,Pass Rush,DLT,NA,NA,NA,NA,NA,DT,Dalvin Tomlinson,C
20210912032400,42431,42.43,24.68,pass_forward,Pass Rush,LEO,NA,NA,NA,NA,NA,DE,Danielle Hunter,C
20210912032400,41262,44.12,20,pass_forward,Pass Block,RG,0,0,0,44867,PP,G,Xavier Su'a-Filo,C
20210912032400,52409,40.36,21.53,pass_forward,Pass,QB,NA,NA,NA,NA,NA,QB,Joe Burrow,C
20210912032400,43343,43.06,28.44,pass_forward,Pass Rush,SCBR,NA,NA,NA,NA,NA,CB,Mackensie Alexander,C
20210912032400,44860,42.81,27.32,pass_forward,Pass Block,HB-R,0,0,0,43343,PU,RB,Joe Mixon,C
20210912032400,38553,42.59,23.89,pass_forward,Pass Block,RT,0,0,0,42431,PP,T,Riley Reiff,C
20210912032400,43045,45.71,25.71,pass_forward,Pass Block,LG,0,0,0,43694,PT,G,Quinton Spain,C
20210912032450,52409,75.02,22.02,pass_forward,Pass,QB,NA,NA,NA,NA,NA,QB,Joe Burrow,I
20210912032450,41262,79.85,38.4,pass_forward,Pass Block,RG,0,0,0,44867,PR,G,Xavier Su'a-Filo,I
20210912032450,43694,81.72,38.4,pass_forward,Pass Rush,NRT,NA,NA,NA,NA,NA,NT,Michael Pierce,I
20210912032450,44867,81.58,32.34,pass_forward,Pass Rush,DLT,NA,NA,NA,NA,NA,DT,Dalvin Tomlinson,I
20210912032450,41619,79.32,38.48,pass_forward,Pass Block,C,0,0,0,43694,PR,C,Trey Hopkins,I
20210912032450,47794,79.32,44.28,pass_forward,Pass Block,LT,0,0,0,52525,PR,T,Jonah Williams,I
20210912032450,52525,81.43,44,pass_forward,Pass Rush,REO,NA,NA,NA,NA,NA,DE,D.J. Wonnum,I
20210912032450,43045,78.91,42.28,pass_forward,Pass Block,LG,0,0,0,43343,PR,G,Quinton Spain,I
20210912032450,38553,80.27,33.69,pass_forward,Pass Block,RT,0,0,0,44867,PR,T,Riley Reiff,I
20210912032450,42431,80.29,26.79,pass_forward,Pass Rush,LEO,NA,NA,NA,NA,NA,DE,Danielle Hunter,I
20210912032472,41619,74.83,29.32,pass_forward,Pass Block,C,0,0,0,39959,SW,C,Trey Hopkins,C
20210912032472,41262,74.33,28.46,pass_forward,Pass Block,RG,0,0,0,42431,PP,G,Xavier Su'a-Filo,C
20210912032472,35539,73.22,33.33,pass_forward,Pass Rush,RE,NA,NA,NA,NA,NA,DE,Everson Griffen,C
20210912032472,39959,73.41,26.37,pass_forward,Pass Rush,DLT,NA,NA,NA,NA,NA,DT,Sheldon Richardson,C
20210912032472,47794,73.7,32.72,pass_forward,Pass Block,LT,0,0,0,35539,PP,T,Jonah Williams,C
20210912032472,38553,72.88,27.37,pass_forward,Pass Block,RT,0,0,0,42431,SW,T,Riley Reiff,C
20210912032472,42431,74.14,28.02,pass_forward,Pass Rush,LEO,NA,NA,NA,NA,NA,DE,Danielle Hunter,C
20210912032472,52525,76.08,29.72,pass_forward,Pass Rush,REO,NA,NA,NA,NA,NA,DE,D.J. Wonnum,C
20210912032472,43045,75.48,30.14,pass_forward,Pass Block,LG,0,0,0,35539,SW,G,Quinton Spain,C
20210912032472,52409,72.03,29.24,pass_forward,Pass,QB,NA,NA,NA,NA,NA,QB,Joe Burrow,C
20210912032538,52525,87.25,27.44,pass_forward,Pass Rush,REO,NA,NA,NA,NA,NA,DE,D.J. Wonnum,C
20210912032538,41619,87.37,24.77,pass_forward,Pass Block,C,1,0,0,47973,PP,C,Trey Hopkins,C
20210912032538,47973,87.58,24.27,pass_forward,Pass Rush,NRT,NA,NA,NA,NA,NA,NT,Armon Watts,C
20210912032538,47794,86.47,27.16,pass_forward,Pass Block,LT,0,0,0,52525,PP,T,Jonah Williams,C
20210912032538,41262,87.92,21.75,pass_forward,Pass Block,RG,0,0,0,39959,PP,G,Xavier Su'a-Filo,C
20210912032538,43045,86.67,25.86,pass_forward,Pass Block,LG,0,0,0,47973,PT,G,Quinton Spain,C
20210912032538,52409,86.41,23,pass_forward,Pass,QB,NA,NA,NA,NA,NA,QB,Joe Burrow,C
20210912032538,42388,88.49,26.14,pass_forward,Pass Rush,RILB,NA,NA,NA,NA,NA,ILB,Eric Kendricks,C
20210912032538,39959,87.14,21.79,pass_forward,Pass Rush,LE,NA,NA,NA,NA,NA,DT,Sheldon Richardson,C
20210912032538,44860,86.43,24.23,pass_forward,Pass Block,HB-R,0,0,0,47973,BH,RB,Joe Mixon,C
20210912032538,38553,85.32,19.47,pass_forward,Pass Block,RT,0,0,0,42431,PP,T,Riley Reiff,C
20210912032538,42431,85.35,19.11,pass_forward,Pass Rush,LEO,NA,NA,NA,NA,NA,DE,Danielle Hunter,C
2021091203258,43455,34.2,23.39,pass_forward,Pass Rush,NRT,NA,NA,NA,NA,NA,NT,D.J. Reader,I
2021091203258,47801,33.39,23.72,pass_forward,Pass Block,C,0,0,0,43455,PP,C,Garrett Bradbury,I
2021091203258,46146,29.96,19.59,pass_forward,Pass Rush,LEO,NA,NA,NA,NA,NA,DE,Sam Hubbard,I
2021091203258,44915,28.67,27.59,pass_forward,Pass Rush,REO,NA,NA,NA,NA,NA,DE,Trey Hendrickson,I
2021091203258,47976,33.09,22.79,pass_forward,Pass Block,RG,0,0,0,44877,PP,T,Olisaemeka Udoh,I
2021091203258,38632,30.6,24.33,pass_forward,Pass,QB,NA,NA,NA,NA,NA,QB,Kirk Cousins,I
2021091203258,43640,29.64,27.69,pass_forward,Pass Block,LT,0,0,0,44915,PP,T,Rashod Hill,I
2021091203258,44877,33.97,22.72,pass_forward,Pass Rush,DLT,NA,NA,NA,NA,NA,DT,Larry Ogunjobi,I
2021091203258,46131,30.76,19.53,pass_forward,Pass Block,RT,0,0,0,46146,PP,T,Brian O'Neill,I
2021091203258,52466,33.91,24.83,pass_forward,Pass Block,LG,0,0,0,43455,CL,G,Ezra Cleveland,I
20210912032685,47801,80.49,22.83,pass_forward,Pass Block,C,0,0,0,43455,PP,C,Garrett Bradbury,C
20210912032685,46146,72.52,21.05,pass_forward,Pass Rush,LOLB,NA,NA,NA,NA,NA,DE,Sam Hubbard,C
20210912032685,44877,75.92,27.11,pass_forward,Pass Rush,DLT,NA,NA,NA,NA,NA,DT,Larry Ogunjobi,C
20210912032685,43455,80.06,20.55,pass_forward,Pass Rush,NT,NA,NA,NA,NA,NA,NT,D.J. Reader,C
20210912032685,46131,77.05,27.02,pass_forward,Pass Block,RT,0,0,0,44877,PP,T,Brian O'Neill,C
20210912032685,52466,78.9,21.45,pass_forward,Pass Block,LG,0,0,0,44915,PP,G,Ezra Cleveland,C
20210912032685,47976,78.17,22.68,pass_forward,Pass Block,RG,0,0,0,44877,PT,T,Olisaemeka Udoh,C
20210912032685,38632,79.59,17.45,pass_forward,Pass,QB,NA,NA,NA,NA,NA,QB,Kirk Cousins,C
20210912032685,44915,78.65,18.75,pass_forward,Pass Rush,DRT,NA,NA,NA,NA,NA,DE,Trey Hendrickson,C
20210912032685,43640,76.94,23.06,pass_forward,Pass Block,LT,0,0,0,44915,CL,T,Rashod Hill,C
20210912032751,46131,84.52,27.87,pass_forward,Pass Block,RT,0,0,0,46146,PP,T,Brian O'Neill,I
20210912032751,46138,81.83,25.63,pass_forward,Pass Rush,DLT,NA,NA,NA,NA,NA,DT,B.J. Hill,I
20210912032751,47801,81.56,22.84,pass_forward,Pass Block,C,0,0,0,45226,PP,C,Garrett Bradbury,I
20210912032751,52466,82.41,21.96,pass_forward,Pass Block,LG,0,0,0,45226,PT,G,Ezra Cleveland,I
20210912032751,45226,80.82,22.18,pass_forward,Pass Rush,DRT,NA,NA,NA,NA,NA,NT,Josh Tupou,I
20210912032751,43640,82.96,20.89,pass_forward,Pass Block,LT,0,0,0,48145,PP,T,Rashod Hill,I
20210912032751,48145,81.77,21.1,pass_forward,Pass Rush,ROLB,NA,NA,NA,NA,NA,DE,Wyatt Ray,I
20210912032751,46146,84.95,28.76,pass_forward,Pass Rush,LOLB,NA,NA,NA,NA,NA,DE,Sam Hubbard,I
20210912032751,47976,82.51,25.06,pass_forward,Pass Block,RG,0,0,0,46138,PP,T,Olisaemeka Udoh,I
20210912032751,38632,84.43,24.12,pass_forward,Pass,QB,NA,NA,NA,NA,NA,QB,Kirk Cousins,I
20210912032773,43640,84.6,19.71,pass_forward,Pass Block,LT,0,0,0,48145,PP,T,Rashod Hill,C
20210912032773,47801,81.57,23.77,pass_forward,Pass Block,C,0,0,0,46138,PP,C,Garrett Bradbury,C
20210912032773,46131,84.14,27.28,pass_forward,Pass Block,RT,0,0,0,46146,PP,T,Brian O'Neill,C
20210912032773,48145,83.88,19.06,pass_forward,Pass Rush,ROLB,NA,NA,NA,NA,NA,DE,Wyatt Ray,C
20210912032773,46138,80.8,24.07,pass_forward,Pass Rush,NT,NA,NA,NA,NA,NA,DT,B.J. Hill,C
20210912032773,44853,82.69,20.81,pass_forward,Pass Block,HB-L,0,0,0,NA,NA,RB,Dalvin Cook,C
20210912032773,52466,82.14,22.58,pass_forward,Pass Block,LG,0,0,0,46138,PT,G,Ezra Cleveland,C
20210912032773,38632,84.89,23.82,pass_forward,Pass,QB,NA,NA,NA,NA,NA,QB,Kirk Cousins,C
20210912032773,47976,81.57,24.24,pass_forward,Pass Block,RG,0,0,0,46138,CL,T,Olisaemeka Udoh,C
20210912032773,46146,84.29,28.11,pass_forward,Pass Rush,LEO,NA,NA,NA,NA,NA,DE,Sam Hubbard,C
2021091203280,38632,31.32,23.95,pass_forward,Pass,QB,NA,NA,NA,NA,NA,QB,Kirk Cousins,C
2021091203280,44915,31.13,29.31,pass_forward,Pass Rush,REO,NA,NA,NA,NA,NA,DE,Trey Hendrickson,C
2021091203280,43640,31.49,28.58,pass_forward,Pass Block,LT,0,0,0,44915,PP,T,Rashod Hill,C
2021091203280,52466,32.28,27.71,pass_forward,Pass Block,LG,0,0,0,44915,CL,G,Ezra Cleveland,C
2021091203280,46131,32.16,20.08,pass_forward,Pass Block,RT,0,0,0,46146,PP,T,Brian O'Neill,C
2021091203280,46146,31.5,19.24,pass_forward,Pass Rush,LEO,NA,NA,NA,NA,NA,DE,Sam Hubbard,C
2021091203280,44877,33.92,24.25,pass_forward,Pass Rush,NT,NA,NA,NA,NA,NA,DT,Larry Ogunjobi,C
2021091203280,47801,33.54,23.7,pass_forward,Pass Block,C,0,0,0,44877,PP,C,Garrett Bradbury,C
2021091203280,47976,33.98,22.34,pass_forward,Pass Block,RG,0,0,0,44877,PT,T,Olisaemeka Udoh,C
20210912032822,42431,20.3,27.34,qb_sack,Pass Rush,ROLB,NA,NA,NA,NA,NA,DE,Danielle Hunter,S
20210912032822,41619,25.33,21.56,qb_sack,Pass Block,C,0,0,1,43694,PP,C,Trey Hopkins,S
20210912032822,44867,22.77,20.92,qb_sack,Pass Rush,RE,NA,NA,NA,NA,NA,DT,Dalvin Tomlinson,S
20210912032822,41262,26.53,19.45,qb_sack,Pass Block,RG,0,0,0,43516,PP,G,Xavier Su'a-Filo,S
20210912032822,42500,23.04,24.18,qb_sack,Pass Block,FB,0,0,0,42431,BH,TE,C.J. Uzomah,S
20210912032822,43045,24.38,21.35,qb_sack,Pass Block,LG,1,0,0,44867,PP,G,Quinton Spain,S
20210912032822,47794,19.97,25.14,qb_sack,Pass Block,LT,0,0,0,44867,PT,T,Jonah Williams,S
20210912032822,43694,20.75,20.11,qb_sack,Pass Rush,NT,NA,NA,NA,NA,NA,NT,Michael Pierce,S
20210912032822,43516,27.6,18.75,qb_sack,Pass Rush,LE,NA,NA,NA,NA,NA,OLB,Stephen Weatherly,S
20210912032822,38553,26.74,18.66,qb_sack,Pass Block,RT,0,0,0,43516,CL,T,Riley Reiff,S
20210912032822,52409,20.99,19.85,qb_sack,Pass,QB,NA,NA,NA,NA,NA,QB,Joe Burrow,S
20210912032822,47835,18.6,25.26,qb_sack,Pass Block,TE-L,0,0,0,42431,PP,TE,Drew Sample,S
20210912032862,42431,18.33,27.82,pass_forward,Pass Rush,REO,NA,NA,NA,NA,NA,DE,Danielle Hunter,C
20210912032862,41619,21.15,24.16,pass_forward,Pass Block,C,0,0,0,39959,PP,C,Trey Hopkins,C
20210912032862,39959,22.22,24.34,pass_forward,Pass Rush,NT,NA,NA,NA,NA,NA,DT,Sheldon Richardson,C
20210912032862,38553,19.61,20.72,pass_forward,Pass Block,RT,0,0,0,35539,PP,T,Riley Reiff,C
20210912032862,41262,21.56,23.47,pass_forward,Pass Block,RG,0,0,0,39959,CL,G,Xavier Su'a-Filo,C
20210912032862,35539,19.77,20.02,pass_forward,Pass Rush,LEO,NA,NA,NA,NA,NA,DE,Everson Griffen,C
20210912032862,52409,18.58,23.29,pass_forward,Pass,QB,NA,NA,NA,NA,NA,QB,Joe Burrow,C
20210912032862,47794,18.46,27.04,pass_forward,Pass Block,LT,0,0,0,42431,PP,T,Jonah Williams,C
20210912032909,43640,45.04,19.88,pass_forward,Pass Block,LT,0,0,0,48145,PP,T,Rashod Hill,I
20210912032909,38632,47.77,22.46,pass_forward,Pass,QB,NA,NA,NA,NA,NA,QB,Kirk Cousins,I
20210912032909,47976,42.81,22.7,pass_forward,Pass Block,RG,0,0,0,46138,PA,T,Olisaemeka Udoh,I
20210912032909,46138,41.73,24.88,pass_forward,Pass Rush,DLT,NA,NA,NA,NA,NA,DT,B.J. Hill,I
20210912032909,46131,42.3,24.76,pass_forward,Pass Block,RT,0,0,0,46138,PA,T,Brian O'Neill,I
20210912032909,53540,47.92,23.66,pass_forward,Pass Rush,LOLB,NA,NA,NA,NA,NA,DE,Cameron Sample,I
20210912032909,47801,44.05,22.08,pass_forward,Pass Block,C,0,0,0,45226,PA,C,Garrett Bradbury,I
20210912032909,45226,43.34,21.6,pass_forward,Pass Rush,DRT,NA,NA,NA,NA,NA,NT,Josh Tupou,I
20210912032909,52466,44.15,19.68,pass_forward,Pass Block,LG,0,0,0,45226,PT,G,Ezra Cleveland,I
