gameId,playId,passResult
2021091902,3414,I
2021091902,3447,I
2021091902,3548,C
2021091902,3651,C
2021091902,3675,C
2021091902,3710,I
2021091902,3732,C
2021091902,3761,I
2021091902,3783,S
2021091902,3820,R
2021091902,3852,I
2021091903,62,C
2021091903,181,C
2021091903,289,S
2021091903,329,C
2021091903,353,C
2021091903,377,C
2021091903,471,C
2021091903,522,S
2021091903,564,C
2021091903,588,C
2021091903,633,C
2021091903,676,I
2021091903,761,IN
2021091903,874,C
2021091903,945,C
2021091903,990,C
2021091903,1035,C
2021091903,1080,C
2021091903,1149,C
2021091903,1170,R
2021091903,1199,C
2021091903,1266,I
2021091903,1352,I
2021091903,1380,C
2021091903,1404,I
2021091903,1426,C
2021091903,1494,R
2021091903,1515,C
2021091903,1539,C
2021091903,1568,I
2021091903,1613,I
2021091903,1694,I
2021091903,1898,I
2021091903,1920,S
2021091903,1988,I
2021091903,2010,I
2021091903,2050,R
2021091903,2148,C
2021091903,2172,I
2021091903,2194,R
2021091903,2276,R
2021091903,2319,C
2021091903,2368,S
2021091903,2387,I
2021091903,2409,I
2021091903,2449,C
2021091903,2485,C
2021091903,2509,I
2021091903,2531,R
2021091903,2552,I
2021091903,2657,I
2021091903,2755,C
2021091903,2800,C
2021091903,2829,C
2021091903,3003,C
2021091903,3086,I
2021091903,3142,I
2021091903,3164,C
2021091903,3209,C
2021091903,3233,C
2021091903,3479,I
2021091903,3501,IN
2021091903,3662,I
2021091903,3684,C
2021091904,107,C
2021091904,131,I
2021091904,174,I
2021091904,237,I
2021091904,259,C
2021091904,348,C
2021091904,420,C
2021091904,444,I
2021091904,498,C
2021091904,522,C
2021091904,594,C
2021091904,639,S
2021091904,658,C
2021091904,682,C
2021091904,740,C
2021091904,783,I
2021091904,805,I
2021091904,846,C
2021091904,912,C
2021091904,936,I
2021091904,1058,I
2021091904,1091,C
2021091904,1136,I
2021091904,1200,I
2021091904,1222,I
2021091904,1311,I
2021091904,1379,C
2021091904,1403,C
2021091904,1448,C
2021091904,1472,I
2021091904,1494,C
2021091904,1535,C
2021091904,1586,C
2021091904,1614,I
2021091904,1636,C
2021091904,1660,C
2021091904,1733,I
2021091904,1794,I
2021091904,1816,R
2021091904,1854,I
2021091904,1876,I
2021091904,1898,I
2021091904,1940,I
2021091904,1962,C
2021091904,1991,I
2021091904,2030,C
2021091904,2120,C
2021091904,2165,C
2021091904,2216,C
2021091904,2261,S
2021091904,2299,S
2021091904,2339,S
2021091904,2382,C
2021091904,2616,C
2021091904,2640,R
2021091904,2682,C
2021091904,2723,I
2021091904,2841,C
2021091904,2865,I
2021091904,2887,I
2021091904,2939,C
2021091904,3049,I
2021091904,3071,R
2021091904,3113,I
2021091904,3215,C
2021091904,3268,IN
2021091904,3336,I
2021091904,3432,I
2021091904,3533,C
2021091904,3676,C
2021091905,55,S
2021091905,95,S
2021091905,139,I
2021091905,247,I
2021091905,350,I
2021091905,378,C
2021091905,427,R
2021091905,448,C
2021091905,472,I
2021091905,515,C
2021091905,620,S
2021091905,709,C
2021091905,805,I
2021091905,876,IN
2021091905,923,I
2021091905,945,I
2021091905,1008,C
2021091905,1054,C
2021091905,1102,R
2021091905,1123,C
2021091905,1189,C
2021091905,1213,I
2021091905,1235,C
2021091905,1345,I
2021091905,1367,C
2021091905,1452,C
2021091905,1499,I
2021091905,1521,IN
2021091905,1568,S
2021091905,1587,C
2021091905,1730,R
2021091905,1767,C
2021091905,1791,C
2021091905,1832,C
2021091905,1867,I
2021091905,1889,R
2021091905,1910,C
2021091905,1934,I
2021091905,1956,I
2021091905,2172,I
2021091905,2261,I
2021091905,2283,C
2021091905,2324,I
2021091905,2438,C
2021091905,2462,C
2021091905,2486,I
2021091905,2543,I
2021091905,2598,C
2021091905,2623,C
2021091905,2690,C
2021091905,2736,C
2021091905,2826,C
2021091905,2891,R
2021091905,2958,I
2021091905,3002,S
2021091905,3049,C
2021091905,3074,C
2021091905,3098,C
2021091905,3122,C
2021091905,3146,I
2021091905,3168,I
2021091905,3281,I
2021091905,3388,I
2021091905,3525,I
2021091905,3553,S
2021091905,3572,S
2021091905,3616,C
2021091905,3659,C
2021091905,3730,I
2021091905,3779,R
2021091905,3925,C
2021091905,4000,I
2021091905,4151,C
2021091905,4175,I
2021091905,4203,I
2021091906,76,C
2021091906,126,C
2021091906,155,C
2021091906,179,C
2021091906,238,C
2021091906,283,S
2021091906,342,IN
2021091906,568,IN
2021091906,639,I
2021091906,924,C
2021091906,1100,S
2021091906,1153,S
2021091906,1260,IN
2021091906,1331,C
2021091906,1360,I
2021091906,1442,C
2021091906,1492,I
2021091906,1592,C
2021091906,1616,C
2021091906,1645,C
2021091906,1710,I
2021091906,1732,C
2021091906,1761,I
2021091906,1911,C
2021091906,1956,I
2021091906,1989,R
2021091906,2063,C
2021091906,2098,IN
2021091906,2134,C
2021091906,2272,R
2021091906,2298,C
2021091906,2373,I
2021091906,2427,C
2021091906,2473,S
2021091906,2512,C
2021091906,2568,C
2021091906,2649,I
2021091906,2671,C
2021091906,2736,C
2021091906,2760,C
2021091906,2819,I
2021091906,2852,C
2021091906,2876,I
2021091906,2909,I
2021091906,2955,C
2021091906,2979,I
2021091906,3050,I
2021091906,3134,I
2021091906,3156,C
2021091906,3243,C
2021091906,3293,I
2021091906,3336,S
2021091906,3437,I
2021091906,3459,I
2021091906,3500,I
2021091906,3522,C
2021091906,3546,I
2021091906,3568,I
2021091906,3807,C
2021091906,3836,I
2021091906,3858,S
2021091906,3877,C
2021091906,3906,S
2021091906,3942,C
2021091906,3971,C
2021091907,98,C
2021091907,194,I
2021091907,233,I
2021091907,360,I
2021091907,418,C
2021091907,463,C
2021091907,567,C
2021091907,711,C
2021091907,735,I
2021091907,757,C
2021091907,821,I
2021091907,843,R
2021091907,869,C
2021091907,919,C
2021091907,960,I
2021091907,1134,C
2021091907,1215,C
2021091907,1270,I
2021091907,1348,I
2021091907,1374,C
2021091907,1438,C
2021091907,1507,I
2021091907,1540,I
2021091907,1675,C
2021091907,1812,C
2021091907,1836,R
2021091907,1857,C
2021091907,1925,C
2021091907,1954,C
2021091907,2086,S
2021091907,2115,I
2021091907,2217,C
2021091907,2273,R
2021091907,2334,I
2021091907,2459,R
2021091907,2527,C
2021091907,2572,I
2021091907,2594,I
2021091907,2641,C
2021091907,2731,C
2021091907,2819,C
2021091907,2890,R
2021091907,3014,I
2021091907,3156,I
2021091907,3202,I
2021091907,3224,R
2021091907,3245,S
2021091907,3603,C
2021091907,3627,R
2021091907,3653,R
2021091907,3690,C
2021091907,3804,C
2021091908,62,C
2021091908,107,C
2021091908,152,C
2021091908,176,I
2021091908,217,I
2021091908,248,C
2021091908,317,C
2021091908,409,I
2021091908,473,C
2021091908,497,IN
2021091908,523,C
2021091908,552,S
2021091908,630,C
2021091908,695,C
2021091908,754,C
2021091908,890,S
2021091908,918,C
2021091908,959,I
2021091908,985,I
2021091908,1028,R
2021091908,1081,C
2021091908,1175,I
2021091908,1231,C
2021091908,1302,C
2021091908,1326,C
2021091908,1443,C
2021091908,1472,C
2021091908,1496,C
2021091908,1520,I
2021091908,1554,C
2021091908,1578,C
2021091908,1640,C
2021091908,1686,C
2021091908,1796,C
2021091908,1832,I
2021091908,1991,C
2021091908,2036,C
2021091908,2060,I
2021091908,2103,I
2021091908,2144,I
2021091908,2195,C
2021091908,2240,S
2021091908,2259,C
2021091908,2308,C
2021091908,2332,C
2021091908,2356,S
2021091908,2375,C
2021091908,2420,C
2021091908,2444,C
2021091908,2531,C
2021091908,2593,C
2021091908,2643,I
2021091908,2665,I
2021091908,2706,C
2021091908,2754,C
2021091908,2803,C
2021091908,2827,C
2021091908,2872,I
2021091908,2932,C
2021091908,3009,I
2021091908,3031,C
2021091908,3110,C
2021091908,3134,C
2021091908,3158,I
2021091908,3203,I
2021091908,3229,C
2021091908,3285,C
2021091908,3336,C
2021091908,3511,C
2021091908,3535,C
2021091908,3583,C
2021091908,3631,I
2021091908,3667,I
2021091908,3761,C
2021091909,75,C
2021091909,146,C
2021091909,362,C
2021091909,386,I
2021091909,476,C
2021091909,545,C
2021091909,569,R
2021091909,619,I
2021091909,641,C
2021091909,754,C
2021091909,802,R
2021091909,889,C
2021091909,1175,R
2021091909,1243,C
2021091909,1325,I
2021091909,1351,C
2021091909,1396,C
2021091909,1441,S
2021091909,1460,C
2021091909,1797,C
2021091909,1868,C
2021091909,1897,C
2021091909,1943,C
2021091909,2031,I
2021091909,2053,C
2021091909,2152,C
2021091909,2273,IN
2021091909,2392,C
2021091909,2437,C
2021091909,2482,C
2021091909,2605,I
2021091909,2747,C
2021091909,2792,C
2021091909,2847,IN
2021091909,2895,I
2021091909,2938,I
2021091909,3017,I
2021091909,3056,C
2021091909,3249,C
2021091909,3273,R
2021091909,3299,S
2021091909,3383,C
2021091909,3433,I
2021091909,3517,C
2021091909,3541,C
2021091909,3565,C
2021091909,3589,C
2021091909,3613,I
2021091909,3635,C
2021091909,3697,I
2021091909,3719,I
2021091909,3822,C
2021091909,3867,I
2021091909,3934,S
2021091909,3970,C
2021091909,4036,C
2021091909,4127,I
2021091909,4149,I
2021091909,4180,C
2021091910,54,C
2021091910,101,C
2021091910,125,I
2021091910,168,C
2021091910,231,C
2021091910,281,I
2021091910,325,C
2021091910,404,C
2021091910,451,I
2021091910,473,C
2021091910,508,S
2021091910,537,C
2021091910,582,C
2021091910,606,I
2021091910,628,C
2021091910,734,I
2021091910,756,I
2021091910,824,C
2021091910,848,R
2021091910,976,C
2021091910,1025,I
2021091910,1125,C
2021091910,1173,C
2021091910,1206,C
2021091910,1290,I
2021091910,1312,C
2021091910,1362,I
2021091910,1384,C
2021091910,1408,I
2021091910,1449,I
2021091910,1488,C
2021091910,1552,C
2021091910,1597,C
2021091910,1621,C
2021091910,1671,C
2021091910,1695,S
2021091910,1754,C
2021091910,1799,C
2021091910,1840,C
2021091910,1942,C
2021091910,2009,C
2021091910,2033,I
2021091910,2074,C
2021091910,2125,I
2021091910,2158,I
2021091910,2287,IN
2021091910,2313,I
2021091910,2335,C
2021091910,2359,R
2021091910,2380,I
2021091910,2471,C
2021091910,2519,C
2021091910,2548,I
2021091910,2582,C
2021091910,2611,C
2021091910,2661,I
2021091910,2683,C
2021091910,2707,C
2021091910,2757,C
2021091910,2781,C
2021091910,2885,I
2021091910,2907,S
2021091910,3027,I
2021091910,3049,C
2021091910,3094,C
2021091910,3129,C
2021091910,3195,C
2021091910,3343,I
2021091910,3365,S
2021091910,3427,C
2021091910,3451,C
2021091910,3514,C
2021091910,3540,C
2021091910,3564,C
2021091910,3644,C
2021091910,3672,IN
2021091910,3730,C
2021091910,3775,C
2021091910,3804,C
2021091910,3828,I
2021091910,3871,I
2021091910,3893,C
2021091910,3938,IN
2021091910,4078,I
2021091910,4138,I
2021091911,82,C
2021091911,127,C
2021091911,202,I
2021091911,256,C
2021091911,322,C
2021091911,367,I
2021091911,389,C
2021091911,492,C
2021091911,521,IN
2021091911,547,C
2021091911,597,IN
2021091911,652,C
2021091911,807,C
2021091911,857,C
2021091911,881,C
2021091911,1021,C
2021091911,1080,IN
2021091911,1143,C
2021091911,1171,C
2021091911,1238,C
2021091911,1323,C
2021091911,1433,C
2021091911,1499,C
2021091911,1544,I
2021091911,1647,C
2021091911,1671,I
2021091911,1714,C
2021091911,1794,C
2021091911,1818,S
2021091911,1924,C
2021091911,1948,C
2021091911,1972,R
2021091911,1998,C
2021091911,2062,I
2021091911,2084,I
2021091911,2271,C
2021091911,2343,C
2021091911,2417,I
2021091911,2439,C
2021091911,2468,C
2021091911,2513,C
2021091911,2558,I
2021091911,2635,C
2021091911,2749,S
2021091911,2842,C
2021091911,2866,C
2021091911,2890,I
2021091911,2944,I
2021091911,2966,C
2021091911,3024,C
2021091911,3066,C
2021091911,3101,C
2021091911,3136,I
2021091911,3158,IN
2021091911,3323,C
2021091911,3368,I
2021091911,3390,S
2021091911,3506,C
2021091911,3530,C
2021091911,3554,R
2021091911,3629,C
2021091911,3707,I
2021091911,3729,S
2021091911,3758,C
2021091911,3855,C
2021091911,3879,C
2021091911,3988,C
2021091911,4012,C
2021091911,4057,C
2021091912,76,I
2021091912,110,R
2021091912,204,C
2021091912,255,C
2021091912,321,I
2021091912,391,C
2021091912,465,I
2021091912,508,C
2021091912,532,C
2021091912,577,C
2021091912,601,C
2021091912,673,I
2021091912,695,I
2021091912,796,C
2021091912,841,C
2021091912,884,I
2021091912,943,S
2021091912,1025,S
2021091912,1091,C
2021091912,1115,C
2021091912,1171,R
2021091912,1218,S
2021091912,1282,C
2021091912,1327,C
2021091912,1411,S
2021091912,1597,C
2021091912,1642,I
2021091912,1746,I
2021091912,1839,C
2021091912,1868,C
2021091912,1897,C
2021091912,1943,C
2021091912,1993,I
2021091912,2015,I
2021091912,2243,C
2021091912,2288,C
2021091912,2333,C
2021091912,2373,I
2021091912,2537,C
2021091912,2561,C
2021091912,2618,C
2021091912,2740,C
2021091912,2764,C
2021091912,2830,I
2021091912,2852,I
2021091912,2874,C
2021091912,2919,C
2021091912,2943,I
2021091912,3078,C
2021091912,3102,C
2021091912,3158,C
2021091912,3261,C
2021091912,3285,I
2021091912,3422,R
2021091912,3443,I
2021091912,3497,S
2021091912,3516,C
2021091912,3540,I
2021091912,3597,I
2021091912,3619,C
2021091912,3725,C
2021091912,3773,C
2021091912,3797,C
2021091912,3842,C
2021091912,3929,C
2021091912,3953,C
2021091912,4126,C
2021091912,4167,I
2021091912,4213,R
2021091912,4335,C
2021091912,4380,I
2021091912,4445,I
2021091912,4489,I
2021091912,4530,I
2021091912,4552,I
2021091912,4574,S
2021091913,77,I
2021091913,99,IN
2021091913,397,C
2021091913,421,C
2021091913,523,C
2021091913,579,C
2021091913,734,I
2021091913,780,IN
2021091913,806,C
2021091913,865,I
2021091913,952,C
2021091913,1022,C
2021091913,1107,C
2021091913,1152,C
2021091913,1176,I
2021091913,1198,I
2021091913,1220,I
2021091913,1328,C
2021091913,1352,C
2021091913,1399,I
2021091913,1453,C
2021091913,1477,C
2021091913,1606,C
2021091913,1719,C
2021091913,1802,C
2021091913,1866,C
2021091913,1939,C
2021091913,2012,C
2021091913,2186,C
2021091913,2210,C
2021091913,2255,C
2021091913,2388,C
2021091913,2412,C
2021091913,2537,C
2021091913,2561,R
2021091913,2593,I
2021091913,2615,C
2021091913,2698,C
2021091913,2775,S
2021091913,2876,C
2021091913,2933,IN
2021091913,2960,R
2021091913,3004,C
2021091913,3068,C
2021091913,3139,I
2021091913,3211,C
2021091913,3256,C
2021091913,3280,I
2021091913,3364,I
2021091913,3428,S
2021091913,3458,C
2021091913,3555,I
2021091913,3676,I
2021091913,3705,C
2021091913,3729,C
2021091913,3907,C
2021092000,76,C
2021092000,105,C
2021092000,134,C
2021092000,201,C
2021092000,325,C
2021092000,354,R
2021092000,579,C
2021092000,624,C
2021092000,750,C
2021092000,817,I
2021092000,924,I
2021092000,946,C
2021092000,970,S
2021092000,1028,C
2021092000,1073,R
2021092000,1147,C
2021092000,1197,C
2021092000,1357,C
2021092000,1491,C
2021092000,1596,C
2021092000,1637,C
2021092000,1678,I
2021092000,1700,I
2021092000,1873,C
2021092000,1923,S
2021092000,1942,C
2021092000,2041,C
2021092000,2119,C
2021092000,2164,C
2021092000,2188,I
2021092000,2248,C
2021092000,2272,I
2021092000,2294,I
2021092000,2337,C
2021092000,2404,I
2021092000,2437,I
2021092000,2483,C
2021092000,2531,C
2021092000,2587,R
2021092000,2645,C
2021092000,2842,I
2021092000,2959,C
2021092000,2983,C
2021092000,3030,C
2021092000,3054,C
2021092000,3157,C
2021092000,3203,C
2021092000,3294,S
2021092000,3343,I
2021092000,3365,R
2021092000,3391,IN
2021092000,3498,I
2021092000,3546,C
2021092000,3575,C
2021092000,3599,C
2021092000,3623,C
2021092000,3647,I
2021092000,3669,C
2021092000,3710,I
2021092000,3759,I
2021092300,54,C
2021092300,78,I
2021092300,100,I
2021092300,319,I
2021092300,341,C
2021092300,365,C
2021092300,415,C
2021092300,596,C
2021092300,620,S
2021092300,692,C
2021092300,737,C
2021092300,838,C
2021092300,904,I
2021092300,926,C
2021092300,971,I
2021092300,1023,C
2021092300,1068,I
2021092300,1213,I
2021092300,1359,S
2021092300,1395,I
2021092300,1511,S
2021092300,1530,C
2021092300,1573,I
2021092300,1595,C
2021092300,1697,C
2021092300,1721,C
2021092300,1766,C
2021092300,1812,C
2021092300,1853,C
2021092300,1904,C
2021092300,1945,S
2021092300,2015,I
2021092300,2037,C
2021092300,2084,C
2021092300,2108,C
2021092300,2132,I
2021092300,2175,I
2021092300,2233,I
2021092300,2266,I
2021092300,2292,I
2021092300,2377,C
2021092300,2422,R
2021092300,2476,C
2021092300,2524,C
2021092300,2643,S
2021092300,2713,R
2021092300,2750,C
2021092300,2774,C
2021092300,2819,I
2021092300,2896,C
2021092300,2952,I
2021092300,2974,C
2021092300,3049,C
2021092300,3073,C
2021092300,3097,I
2021092300,3119,C
2021092300,3143,I
2021092300,3165,C
2021092300,3189,S
2021092300,3263,C
2021092300,3329,I
2021092300,3351,C
2021092300,3375,C
2021092300,3458,I
2021092300,3573,C
2021092300,3602,I
2021092300,3665,C
2021092300,3716,C
2021092600,80,I
2021092600,125,C
2021092600,149,R
2021092600,170,C
2021092600,194,C
2021092600,223,C
2021092600,258,C
2021092600,346,C
2021092600,370,C
2021092600,489,C
2021092600,555,I
2021092600,610,C
2021092600,638,I
2021092600,660,C
2021092600,729,I
2021092600,772,C
2021092600,854,I
2021092600,887,C
2021092600,972,C
2021092600,1017,C
2021092600,1077,C
2021092600,1127,IN
2021092600,1174,I
2021092600,1200,C
2021092600,1394,C
2021092600,1418,I
2021092600,1440,R
2021092600,1497,C
2021092600,1547,C
2021092600,1571,I
2021092600,1636,R
2021092600,1683,C
2021092600,1758,C
2021092600,1925,I
2021092600,2022,IN
2021092600,2084,C
2021092600,2108,I
2021092600,2130,I
2021092600,2173,C
2021092600,2202,C
2021092600,2243,C
2021092600,2289,C
2021092600,2369,C
2021092600,2441,I
2021092600,2507,C
2021092600,2531,C
2021092600,2576,C
2021092600,2690,I
2021092600,2712,C
2021092600,2736,C
2021092600,2879,C
2021092600,2904,I
2021092600,3063,IN
2021092600,3089,I
2021092600,3136,I
2021092600,3245,S
2021092600,3278,I
2021092600,3325,I
2021092600,3387,I
2021092600,3449,I
2021092600,3471,C
2021092600,3495,R
2021092600,3516,C
2021092600,3544,R
2021092600,3590,C
2021092600,3639,R
2021092600,3793,C
2021092600,3838,I
2021092600,3875,C
2021092600,3899,I
2021092600,3942,R
2021092600,3968,C
2021092600,4095,C
2021092600,4119,R
2021092601,55,I
2021092601,77,I
2021092601,99,C
2021092601,144,I
2021092601,166,R
2021092601,252,I
2021092601,274,S
2021092601,358,R
2021092601,473,I
2021092601,506,C
2021092601,553,C
2021092601,603,C
2021092601,627,C
2021092601,651,S
2021092601,693,S
2021092601,733,C
2021092601,799,C
2021092601,908,R
2021092601,982,I
2021092601,1092,S
2021092601,1112,S
2021092601,1205,I
2021092601,1227,C
2021092601,1255,C
2021092601,1321,I
2021092601,1354,S
2021092601,1467,C
2021092601,1536,S
2021092601,1650,C
2021092601,1695,C
2021092601,1742,C
2021092601,1783,C
2021092601,1824,I
2021092601,1930,C
2021092601,2063,I
2021092601,2085,I
2021092601,2107,S
2021092601,2172,R
2021092601,2193,C
2021092601,2275,S
2021092601,2294,R
2021092601,2382,I
2021092601,2404,S
2021092601,2507,S
2021092601,2568,I
2021092601,2612,C
2021092601,2636,I
2021092601,2726,IN
2021092601,2787,S
2021092601,2810,C
2021092601,2889,C
2021092601,2924,I
2021092601,3011,I
2021092601,3108,I
2021092601,3130,I
2021092601,3163,I
2021092601,3206,I
2021092601,3345,I
2021092601,3469,I
2021092601,3491,S
2021092601,3843,I
2021092601,3887,I
2021092601,3909,S
2021092602,55,I
2021092602,79,C
2021092602,140,I
2021092602,183,I
2021092602,224,C
2021092602,386,S
2021092602,470,C
2021092602,494,C
2021092602,653,C
2021092602,677,C
2021092602,777,I
2021092602,799,R
2021092602,857,R
2021092602,898,C
2021092602,941,R
2021092602,981,I
2021092602,1058,R
2021092602,1152,I
2021092602,1174,C
2021092602,1224,I
2021092602,1246,R
2021092602,1301,C
2021092602,1351,I
2021092602,1384,I
2021092602,1427,S
2021092602,1596,C
2021092602,1658,S
2021092602,1677,I
2021092602,1699,C
2021092602,1755,C
2021092602,1800,C
2021092602,1941,I
2021092602,1975,C
2021092602,2004,I
2021092602,2030,C
2021092602,2135,C
2021092602,2164,C
2021092602,2205,I
2021092602,2305,C
2021092602,2361,C
2021092602,2390,I
2021092602,2433,I
2021092602,2501,C
2021092602,2525,C
2021092602,2570,C
2021092602,2615,C
2021092602,2639,C
2021092602,2699,C
2021092602,2805,C
2021092602,2850,R
2021092602,2918,C
2021092602,2942,I
2021092602,2980,C
2021092602,3009,I
2021092602,3112,I
2021092602,3166,I
2021092602,3192,C
2021092602,3343,C
2021092602,3495,C
2021092602,3561,S
2021092602,3580,IN
2021092602,3606,C
2021092602,3651,C
2021092602,3926,S
2021092602,3945,I
2021092602,3967,S
2021092602,4003,C
2021092602,4058,I
2021092603,76,C
2021092603,100,I
2021092603,223,C
2021092603,244,I
2021092603,339,C
2021092603,389,C
2021092603,413,C
2021092603,437,C
2021092603,580,I
2021092603,602,C
2021092603,647,C
2021092603,719,I
2021092603,781,C
2021092603,889,C
2021092603,953,C
2021092603,1029,IN
2021092603,1055,R
2021092603,1111,R
2021092603,1143,C
2021092603,1167,C
2021092603,1191,I
2021092603,1302,R
2021092603,1396,C
2021092603,1600,C
2021092603,1735,C
2021092603,1759,C
2021092603,1800,C
2021092603,1824,C
2021092603,1875,R
2021092603,1934,C
2021092603,2046,C
2021092603,2147,IN
2021092603,2221,I
2021092603,2262,R
2021092603,2283,C
2021092603,2307,C
2021092603,2410,I
2021092603,2432,C
2021092603,2456,I
2021092603,2478,I
2021092603,2506,C
2021092603,2845,C
2021092603,3069,C
2021092603,3104,R
2021092603,3164,C
2021092603,3209,C
2021092603,3233,C
2021092603,3327,C
2021092603,3457,C
2021092603,3481,S
2021092603,3500,C
2021092603,3582,C
2021092603,3606,C
2021092603,3732,C
2021092603,3929,C
2021092603,3997,C
2021092603,4045,C
2021092603,4070,I
2021092603,4116,I
2021092603,4138,C
2021092603,4162,C
2021092603,4186,S
2021092604,100,C
2021092604,210,I
2021092604,232,R
2021092604,304,R
2021092604,330,C
2021092604,399,IN
2021092604,425,C
2021092604,492,C
2021092604,521,I
2021092604,564,R
2021092604,614,I
2021092604,673,C
2021092604,737,C
2021092604,788,C
2021092604,854,I
2021092604,876,C
2021092604,940,C
2021092604,985,C
2021092604,1125,C
2021092604,1236,C
2021092604,1260,C
2021092604,1305,C
2021092604,1330,C
2021092604,1411,S
2021092604,1460,C
2021092604,1484,C
2021092604,1529,C
2021092604,1553,I
2021092604,1575,C
2021092604,1629,C
2021092604,1653,I
2021092604,1675,C
2021092604,1716,C
2021092604,1740,I
2021092604,1762,C
2021092604,1847,I
2021092604,1869,I
2021092604,2045,C
2021092604,2090,I
2021092604,2133,C
2021092604,2157,C
2021092604,2206,I
2021092604,2284,I
2021092604,2409,S
2021092604,2428,I
2021092604,2496,C
2021092604,2564,C
2021092604,2625,R
2021092604,2657,C
2021092604,2702,I
2021092604,2857,C
2021092604,2881,I
2021092604,2914,C
2021092604,2959,C
2021092604,2983,C
2021092604,3026,C
2021092604,3071,C
2021092604,3134,C
2021092604,3206,C
2021092604,3344,C
2021092604,3368,R
2021092604,3588,I
2021092604,3610,R
2021092604,3642,I
2021092604,3697,C
2021092604,3733,I
2021092604,3755,I
2021092604,3849,I
2021092604,3871,IN
2021092604,3897,I
2021092604,3940,C
2021092604,3981,C
2021092604,4022,I
2021092604,4044,I
2021092604,4112,I
2021092604,4145,C
2021092604,4231,I
2021092604,4253,R
2021092604,4285,I
2021092604,4307,I
2021092604,4355,I
2021092605,100,I
2021092605,180,I
2021092605,202,I
2021092605,342,C
2021092605,366,C
2021092605,436,I
2021092605,481,C
2021092605,537,S
2021092605,580,C
2021092605,668,C
2021092605,718,C
2021092605,771,C
2021092605,795,I
2021092605,940,C
2021092605,964,I
2021092605,1026,I
2021092605,1069,R
2021092605,1192,I
2021092605,1220,C
2021092605,1244,C
2021092605,1273,I
2021092605,1307,I
2021092605,1329,C
2021092605,1443,C
2021092605,1493,S
2021092605,1580,C
2021092605,1604,I
2021092605,1626,I
2021092605,1648,IN
2021092605,1784,S
2021092605,1820,C
2021092605,1887,C
2021092605,1911,C
2021092605,1940,R
2021092605,1978,C
2021092605,2164,IN
2021092605,2243,C
2021092605,2381,I
2021092605,2414,C
2021092605,2526,C
2021092605,2550,C
2021092605,2574,C
2021092605,2619,C
2021092605,2668,I
2021092605,2690,C
2021092605,2735,C
2021092605,2759,C
2021092605,2783,C
2021092605,2849,C
2021092605,2915,R
2021092605,2957,I
2021092605,3023,I
2021092605,3045,C
2021092605,3069,C
2021092605,3093,S
2021092605,3112,R
2021092605,3197,S
2021092605,3241,I
2021092605,3263,I
2021092605,3296,R
2021092605,3317,C
2021092605,3373,I
2021092605,3435,C
2021092605,3506,C
2021092605,3684,R
2021092605,3769,C
2021092605,3815,C
2021092605,3856,I
2021092605,3878,C
2021092605,3907,C
2021092605,3974,I
2021092605,4020,C
2021092605,4061,C
2021092605,4090,I
2021092605,4112,I
2021092605,4140,I
2021092605,4162,IN
2021092606,76,C
2021092606,105,I
2021092606,159,C
2021092606,232,C
2021092606,293,R
2021092606,319,C
2021092606,343,C
2021092606,414,R
2021092606,462,S
2021092606,481,R
2021092606,551,C
2021092606,617,I
2021092606,677,C
2021092606,727,C
2021092606,751,I
2021092606,814,I
2021092606,836,C
2021092606,860,C
2021092606,903,I
2021092606,1017,C
2021092606,1041,C
2021092606,1086,I
2021092606,1108,C
2021092606,1271,C
2021092606,1339,C
2021092606,1405,I
2021092606,1427,C
2021092606,1488,C
2021092606,1512,C
2021092606,1536,I
2021092606,1653,I
2021092606,1696,C
2021092606,1736,I
2021092606,1838,C
2021092606,1867,C
2021092606,1902,C
2021092606,1931,I
2021092606,1987,C
2021092606,2043,C
2021092606,2067,C
2021092606,2115,I
2021092606,2137,C
2021092606,2161,S
2021092606,2314,C
2021092606,2338,C
2021092606,2388,I
2021092606,2423,R
2021092606,2469,S
2021092606,2488,I
2021092606,2522,C
2021092606,2622,C
2021092606,2688,I
2021092606,2734,I
2021092606,2875,C
2021092606,2899,I
2021092606,2946,R
2021092606,3036,C
2021092606,3121,C
2021092606,3162,C
2021092606,3298,C
2021092606,3339,C
2021092606,3384,C
2021092606,3439,C
2021092606,3468,C
2021092606,3492,S
2021092606,3511,C
2021092606,3564,C
2021092606,3588,I
2021092606,3610,I
2021092606,3664,C
2021092606,3720,C
2021092606,3770,C
2021092606,3815,I
2021092606,3848,I
2021092606,3870,S
2021092606,4022,C
2021092607,132,I
2021092607,204,I
2021092607,247,R
2021092607,390,C
2021092607,533,IN
2021092607,580,I
2021092607,629,IN
2021092607,697,C
2021092607,765,C
2021092607,789,C
2021092607,845,S
2021092607,891,I
2021092607,962,C
2021092607,1099,C
2021092607,1123,I
2021092607,1227,R
2021092607,1288,C
2021092607,1312,C
2021092607,1336,S
2021092607,1355,C
2021092607,1477,C
2021092607,1501,C
2021092607,1587,C
2021092607,1684,C
2021092607,1708,I
2021092607,1752,C
2021092607,1793,C
2021092607,1849,I
2021092607,1871,I
2021092607,1954,C
2021092607,2072,C
2021092607,2151,C
2021092607,2218,C
2021092607,2301,C
2021092607,2325,I
2021092607,2381,C
2021092607,2427,IN
2021092607,2506,C
2021092607,2569,C
2021092607,2614,C
2021092607,2683,I
2021092607,2705,I
2021092607,2797,C
